GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize
179,Masters of AoC Lan,2003-11-01,2003-12-01,Villablino Spain,0,1695
179,Legion Cup 3,2004-01-01,2004-01-31,Online,0,600
179,Back to Almaty,2005-08-01,2005-08-31,Online,0,4900
179,Top Experts League #1,2013-09-03,2013-09-23,Online,0,476
179,Top Experts League #2,2013-11-30,2014-01-12,Online,0,500
179,Forgotten Frontiers (AoFE),2013-12-31,2014-03-11,Online,0,320
179,Veterans of the Clash (VoC),2014-01-01,2014-01-31,Online,0,3150
179,Arabia 1v1 Invitational,2016-02-01,2016-02-28,Online,0,3000
179,Masters of MegaRandom,2016-04-01,2016-04-30,Online,0,1000
179,King of the Hippo,2016-04-16,2016-04-17,Online,0,200
179,Master of Islands,2016-05-01,2016-05-31,Online,0,480
328,ZOTAC Cup MAGNUS Anniversary Challenge,2016-12-18,2016-12-18,Torino Italy,0,3575.87
205,Super Smash Con 2017 (SSBB Singles),2017-08-10,2017-08-12,Chantilly Virginia,0,1820
205,Super Smash Con 2017 (SSBB Doubles),2017-08-10,2017-08-12,Chantilly Virginia,1,340
330,Super Smash Con 2017 (SSB Doubles),2017-08-10,2017-08-12,Chantilly Virginia,1,1230
330,Super Smash Con 2017 (SSB Singles),2017-08-10,2017-08-12,Chantilly Virginia,0,2560
374,Super Smash Con 2017 (SSB Wii U Singles),2017-08-10,2017-08-13,Chantilly Virginia,0,15310
374,Super Smash Con 2017 (SSB Wii U Doubles),2017-08-10,2017-08-13,Chantilly Virginia,1,7040
204,Super Smash Con 2017 (SSBM Doubles),2017-08-10,2017-08-13,Chantilly Virginia,1,4700
204,Super Smash Con 2017 (SSBM Singles),2017-08-10,2017-08-13,Chantilly Virginia,0,10920
179,Balance of Power,2015-04-01,2015-05-01,Online,0,1000
179,Top Experts League #5,2014-10-01,2014-10-31,Online,0,1000
179,Top Experts League #4,2014-09-01,2014-09-30,Online,0,500
179,The Arabian Conquest,2014-08-01,2014-08-31,Online,0,500
151,OG Cup,2017-09-13,2017-09-13,online,0,555
179,Arbalet Cup 4,2007-01-01,2007-01-31,Online,0,10000
177,ASC Spring 2015,2015-02-27,2015-04-27,Online,0,610
177,ASC Summer 2015,2015-06-29,2015-08-09,Online,0,1000
177,ESOC Winter 2015,2015-12-27,2016-02-28,Online,0,1000
177,ESOC Invitational 2016,2016-05-27,2016-05-28,Online,0,150
177,AoE3 Insight: New Years Invitational,2016-12-25,2017-03-11,Online,0,100
487,GwentMania #3,2017-09-18,2017-09-18,Online,0,119.41
487,GwentMania Russia Special #1,2017-09-20,2017-09-20,Online,0,119.46
164,ESL Mistrzostwa Polski - Summer 2017 (LoL),2017-07-17,2017-09-17,L?z Poland,1,22259.93
487,The Gwentlemen's Invitational #1 Playoffs,2017-07-11,2017-09-21,Global,1,900
231,ROG Masters 2017 - Malaysia (DotA2),2017-09-15,2017-09-17,Selangor Malaysia,1,11925.2
231,ROG Masters 2017 - South Asia (DotA2),2017-08-18,2017-08-20,Bangalore Karnataka India,1,7797.05
502,Hand of the Gods Fall Circuit Weekly Cup #2,2017-09-23,2017-09-23,Online,0,1000
151,2017 StarCraft II StarLeague Season 2: Premier,2017-07-03,2017-09-24,Seoul South Korea,0,54684
151,2017 StarCraft II StarLeague Season 2: Challenge,2017-07-01,2017-09-18,Seoul South Korea,0,11907
487,Gwent Slam #1,2017-09-23,2017-09-24,Vienna Austria,0,10000
245,Stream.me Gauntlet - CIS vs EU #13,2017-09-13,2017-09-22,Online,1,1500
245,Logitech G Challenge 2017 (CS:GO),2017-09-22,2017-09-23,Buenos Aires Argentina,1,3000
245,ESL UK Premiership Autumn 2017 - Final (CS:GO),2017-09-23,2017-09-24,Birmingham England United Kingdom,1,8635.84
245,AEM CS:GO Tournament #2 - Finals,2017-09-23,2017-09-24,Adelaide South Australia Australia,1,6769.89
245,eXTREMESLAND ZOWIE Asia CS:GO 2017 - Malaysia,2017-09-24,2017-09-24,Kuala Lumpur Malaysia,1,952.56
487,The Gwentlemen's Invitational #1 Swiss,2017-07-11,2017-09-07,Global,1,75
371,HGC Copa Am?ica 2017 Closing Season,2017-09-23,2017-09-24,S? Paulo Brazil,1,10000
434,SoCal Regionals 2017 (SFV),2017-09-22,2017-09-24,Anaheim California USA,0,17950
441,SoCal Regionals 2017 (KoFXIV),2017-09-22,2017-09-24,Anaheim California USA,0,170
333,SoCal Regionals 2017 (Killer Instinct),2017-09-22,2017-09-24,Anaheim California USA,0,250
166,SoCal Regionals 2017 (SSFII:Turbo),2017-09-22,2017-09-24,Anaheim California USA,0,930
495,SoCal Regionals 2017 (GGXrd Rev 2),2017-09-22,2017-09-24,Anaheim California USA,0,1620
506,SoCal Regionals 2017 (Pokken DX),2017-09-22,2017-09-24,Anaheim California USA,0,1340
511,SoCal Regionals 2017 (UNIEL),2017-09-22,2017-09-24,Anaheim California USA,0,820
456,SoCal Regionals 2017 (BlazBlue:CF),2017-09-22,2017-09-24,Anaheim California USA,0,1470
494,SoCal Regionals 2017 (Injustice 2),2017-09-22,2017-09-24,Anaheim California USA,0,10330.35
406,SoCal Regionals 2017 (Tekken 7),2017-09-22,2017-09-24,Anaheim California USA,0,11510
470,SoCal Regionals 2017 (MvC:I),2017-09-22,2017-09-24,Anaheim California USA,0,1700
245,ESEA Season 25: Global Challenge,2017-09-23,2017-09-24,Burbank California USA,1,50000
426,Overwatch Premier Series 2017 - Summer,2017-08-10,2017-09-24,Shanghai China,1,149567.22
426,Overwatch Premier Series 2017 - Spring,2017-04-29,2017-06-24,Shanghai China,1,106901.2
245,Ecenter Copernicup 2017,2017-02-04,2017-02-05,Torun Poland,1,1503.42
245,WorldGaming Canadian Championship Series,2017-09-23,2017-09-24,Toronto  ca,1,45933.26
151,EPS Poland Season III (SC2),2011-10-02,2012-01-16,Warsaw Poland,0,919.93
151,EPS Poland Season IV (SC2),2012-03-18,2012-06-24,Warsaw Poland,0,941.53
151,EPS Poland Season V (SC2),2012-10-11,2012-12-16,Tychy Poland,0,2001.17
151,EPS Poland Season VI (SC2),2013-04-25,2013-06-08,Tychy Poland,0,1932.73
151,EPS Poland Season VII (SC2),2013-10-24,2013-12-06,Tychy Poland,0,1932.73
151,EPS Poland Season II (SC2),2011-04-11,2011-07-02,Zabrze Poland,0,1124.67
162,EPS Poland Season II (CS),2011-04-08,2011-07-02,Zabrze Poland,1,2460.22
245,ESEA Rank S NA 9-17/9-23 2017,2017-09-17,2017-09-23,Online,0,5200
245,ESEA Rank S AU 9-17/9-23 2017,2017-09-17,2017-09-23,Online,0,570
245,ESEA Rank S BR 9-17/9-23 2017,2017-09-17,2017-09-23,Online,0,570
245,ESEA Rank S EU 9-17/9-23 2017,2017-09-17,2017-09-23,Online,0,5200
158,Hols Cup Week 10,2017-09-19,2017-09-19,online,0,980.04
158,Hols Cup Week 9,2017-09-12,2017-09-12,online,0,1717.79
245,Go4CS:GO EU #270,2017-09-24,2017-09-24,Online,1,119.51
151,Go4SC2 EU #713,2017-09-24,2017-09-24,online,0,119.73
151,Showmatch SpeCial vs PengWin,2017-09-25,2017-09-25,online,0,876
164,Latin America Cup 2015 - Opening Cup Final,2015-08-08,2015-08-08,Online,1,10000
487,GwentMania #4,2017-09-25,2017-09-25,Online,0,118.53
164,Liga Samsung Ending 2013,2013-12-01,2014-01-19,Chile,1,2955
164,Liga Samsung Opening 2013,2013-07-09,2013-08-18,Chile,1,2955
409,Mock-It eSports Championship Series Season 2 Oceania,2017-08-10,2017-09-16,Online,1,7000
162,EPS Poland Season I (CS),2008-10-12,2009-03-14,Warsaw Poland,1,3277
162,ELO 2009,2009-04-04,2009-04-05,Ostrowiec Swietokrzyski Poland,1,828.24
164,IEM VIII - Singapore (LoL Amateur),2013-11-28,2013-12-01,Singapore,1,20000
151,WardiTV Team Liquid Map Contest Tournament,2017-09-16,2017-09-22,Online,0,4000
502,SMITE Prime Hand of the Gods 2017-09-22,2017-09-22,2017-09-22,Online,0,500
487,Bowstring Tension Cup #15,2017-08-07,2017-08-07,Online,0,35
487,Bowstring Tension Cup #16,2017-08-14,2017-08-14,Online,0,35
487,Bowstring Tension Cup #17,2017-08-21,2017-08-21,Online,0,35
487,Bowstring Tension Cup #18,2017-08-28,2017-08-28,Online,0,35
487,Bowstring Tension Cup #19,2017-09-04,2017-09-04,Online,0,35
487,Bowstring Tension Cup #20,2017-09-11,2017-09-11,Online,0,35
487,Bowstring Tension Cup #21,2017-09-18,2017-09-18,Online,0,35
487,GwentMania NA Special #1,2017-09-26,2017-09-26,Online,0,117.92
151,FEC Classic 17,2017-08-28,2017-08-28,Online,0,42.33
151,FEC Classic 18,2017-09-15,2017-09-15,Online,0,41.94
151,FEC Classic 16,2017-08-21,2017-08-21,Online,0,41.43
151,FEC Classic 15,2017-08-14,2017-08-14,Online,0,41.35
426,Sprite Pojedynek 11,2017-08-03,2017-08-03,Online,0,41.99
426,Sprite Pojedynek 12,2017-08-10,2017-08-10,Online,0,41.28
426,Sprite Pojedynek 13,2017-08-17,2017-08-17,Online,0,41.19
426,Sprite Pojedynek 14,2017-08-24,2017-08-24,Online,0,41.55
426,Sprite Pojedynek 15,2017-09-07,2017-09-07,Online,0,42.47
426,Sprite Elimination 7,2017-09-20,2017-09-20,Online,1,125.15
371,Versus 3,2017-09-13,2017-09-13,Online,0,41.66
371,Versus 2,2017-08-30,2017-08-30,Online,0,41.93
371,Versus 1,2017-08-23,2017-08-23,Online,0,41.34
231,Midlane Clash 4,2017-08-06,2017-08-06,Online,1,55.54
231,Midlane Clash 6,2017-08-20,2017-08-20,Online,1,54.92
231,Aegis Cup 4,2017-09-16,2017-09-16,Online,1,139.8
164,Champions 2,2017-08-16,2017-08-16,Online,0,41.37
164,Champions 1,2017-08-09,2017-08-09,Online,0,41.37
328,FEC Games 7 (HS),2017-09-24,2017-09-26,Online,0,330.19
502,ESL Go4HotG #2 Fall Circuit Cup 2017,2017-09-24,2017-09-24,Online,0,800
352,WEM 2010 (CrossFire),2010-11-03,2010-11-07,Hangzhou China,1,23000
426,ESL Go4Overwatch #69 Europe,2017-09-24,2017-09-24,Online,1,179.25
352,ESL Go4Crossfire Europe June 2015 Finals,2015-07-07,2015-07-07,Europe,1,1086.78
352,ESL Go4Crossfire Europe May 2015 Finals,2015-06-09,2015-06-09,Europe,1,1086.78
352,ESL Go4Crossfire Europe April 2015 Finals,2015-05-05,2015-05-05,Europe,1,1086.78
352,ESL Go4Crossfire Europe March 2015 Finals,2015-04-07,2015-04-07,Europe,1,1086.78
152,Mediamarkt SC:R Moscow Offline Tournament,2017-09-23,2017-09-23,Moscow Russia,0,5159.4
352,ESL Go4Crossfire Europe February 2015 Finals,2015-03-03,2015-03-03,Europe,1,1086.78
352,ESL Go4Crossfire Europe January 2015 Finals,2015-02-03,2015-02-03,Europe,1,1086.78
426,South American Overwatch Circuit: Season 2 - Division 1,2017-08-21,2017-09-27,Online,1,480
374,Respawn #5 (Singles),2017-08-12,2017-08-12,Mainz Germany,0,1466.38
374,Respawn #5 (Doubles),2017-08-11,2017-08-11,Mainz Germany,1,507.77
374,Mega Smash Mondays 98,2017-05-22,2017-05-22,Santa Ana California,0,500
374,Mega Smash Mondays 99,2017-05-29,2017-05-29,Santa Ana California,0,425
374,Mega Smash Mondays 100,2017-06-12,2017-06-12,Santa Ana California,0,1145
204,Albion 2 (SSBM Singles),2017-07-01,2017-07-02,London United Kingdom,0,807.71
204,Albion 2 (SSBM Doubles),2017-07-01,2017-07-02,London United Kingdom,1,130.27
374,Albion 2 (SSB Wii U Doubles),2017-07-01,2017-07-02,London United Kingdom,1,1042.2
374,Albion 2 (SSB Wii U Singles),2017-07-01,2017-07-02,London United Kingdom,0,3986.4
151,BaseTradeTV Showmatch Clem vs. Denver,2017-09-27,2017-09-27,online,0,384.71
151,FEC Games 9 (SC2),2017-09-27,2017-09-27,Online,0,270.93
164,Champions 4,2017-09-24,2017-09-24,Online,0,42.08
164,Champions 3,2017-08-23,2017-08-23,Online,0,41.34
423,HCS London,2017-09-15,2017-09-17,London England,1,25000
374,Dubai x VG Bootcamp,2017-03-31,2017-04-01,Dubai United Arab Emirates,0,816
374,Dubai Dojo,2016-11-25,2016-11-25,Dubai United Arab Emirates,0,1020
374,Dubai Dojo 2,2017-08-25,2017-08-26,Dubai United Arab Emirates,0,3129
374,Al Ain Ramadan Championship,2017-05-26,2017-05-26,Al Ain Abu Dhabi United Arab Emirates,0,4084
245,MGA Thailand CS:GO Season 3,2017-09-24,2017-09-24,Pathum Thani Thailand,1,1148.39
245,Geneva Gaming CS:GO Convention 2017,2017-09-23,2017-09-24,Geneva Switzerland,1,8253.6
204,Tech Republic 2 (SSBM Singles),2016-11-25,2016-11-27,Barcelona Spain,0,311.43
204,Tech Republic 2 (SSBM Doubles),2016-11-25,2016-11-27,Barcelona Spain,1,125
374,Tech Republic 2 (SSB Wii U Doubles),2016-11-25,2016-11-27,Barcelona Spain,1,430.07
374,Tech Republic 2 (SSB Wii U Mid Tier Singles),2016-11-25,2016-11-27,Barcelona Spain,0,241.51
374,Tech Republic 2 (SSB Wii U Singles),2016-11-25,2016-11-27,Barcelona Spain,0,1040.22
245,Legend Series #3,2017-09-27,2017-09-27,Online / Offline,1,3523.8
204,Super Smash Geek #4,2017-01-14,2017-01-15,2107 Rue Sainte-Catherine E Montr?l QC H2K 2H9 Canada,0,757.08
164,Champions 5,2017-09-28,2017-09-28,Online,0,41.06
371,Versus 4,2017-09-28,2017-09-28,Online,0,41.06
245,UnderDogs #5,2017-03-27,2017-09-27,Online,1,2936.5
245,King of Nordic - Season 8: Week #6,2017-09-22,2017-09-22,Online,1,597.55
245,Liga Profissional Alienware Gamers Club: September 2017,2017-09-12,2017-09-28,Online,1,2356.5
151,Corsair Cup 2017 - Season 9 Finals,2017-09-25,2017-09-25,Online,0,360
245,King of Nordic - Season 8: Week #7,2017-09-29,2017-09-29,Online,1,590.71
487,Bowstring Tension Cup #22,2017-09-28,2017-09-28,Online,0,35
204,First Attack 2017 (SSBM Singles),2017-09-01,2017-09-03,San Juan Puerto Rico,0,330
374,First Attack 2017 (SSB Wii U Singles),2017-09-01,2017-09-03,San Juan Puerto Rico,0,1960
374,Austin's Really Feeling It #16 (Singles),2017-02-11,2017-02-11,Austin Texas,0,1630
374,Austin's Really Feeling It #16 (Doubles),2017-02-11,2017-02-11,Austin Texas,1,880
426,eLeague GameStah Spring Series Division 1,2016-09-28,2016-11-19,Online,1,3150
371,HGC 2017 - AU & NZ Season 4,2017-09-30,2017-09-30,Sydney Australia,1,14800
426,Overwatch Premier Series 2017 - Grand Finals,2017-09-28,2017-10-01,Shanghai China,1,105476
374,NE eSports,2017-09-30,2017-09-30,Bangor Maine,0,185
205,Koneistamo 14 (SSBB),2017-04-08,2017-04-08,Turku Finland,0,31.77
331,Koneistamo 14 (PM),2017-04-09,2017-04-09,Turku Finland,0,16.94
204,Koneistamo 14 (SSBM Singles),2017-04-08,2017-04-08,Turku Finland,0,41.3
204,Koneistamo 14 (SSBM Doubles),2017-04-07,2017-04-07,Turku Finland,1,21.23
374,Koneistamo 14 (SSB Wii U Doubles),2017-04-07,2017-04-07,Turku Finland,1,42.46
374,Koneistamo 14 (SSB Wii U Singles),2017-04-08,2017-04-08,Turku Finland,0,101.67
374,Mega Smash Mondays 104,2017-07-10,2017-07-10,Santa Ana California,0,670
426,HammerDown Cup #1,2017-09-30,2017-09-30,Online,1,300
374,Mega Smash Mondays 103,2017-07-03,2017-07-03,Santa Ana California,0,650
374,Mega Smash Mondays 102,2017-06-26,2017-06-26,Santa Ana California,0,640
374,Mega Smash Mondays 101,2017-06-19,2017-06-19,Santa Ana California,0,505
374,Mega Smash Mondays 97,2017-05-15,2017-05-15,Santa Ana California,0,500
374,Mega Smash Mondays 96,2017-05-08,2017-05-08,Santa Ana California,0,435
374,Mega Smash Mondays 95,2017-05-01,2017-05-01,Santa Ana California,0,350
374,Mega Smash Mondays 94,2017-04-17,2017-04-17,Santa Ana California,0,500
374,GameTyrant Expo 2017 (SSB Wii U Doubles),2017-09-29,2017-09-29,Salt Lake City Utah,1,2000
204,GameTyrant Expo 2017 (SSBM Doubles),2017-09-29,2017-09-29,Salt Lake City Utah,1,2000
374,GameTyrant Expo 2017 (SSB Wii U Singles),2017-09-30,2017-10-01,Salt Lake City Utah,0,30000
204,GameTyrant Expo 2017 (SSBM Singles),2017-09-30,2017-10-01,Salt Lake City Utah,0,30000
374,Mega Smash Mondays 93,2017-04-10,2017-04-10,Santa Ana California,0,435
374,Mega Smash Mondays 92,2017-04-03,2017-04-03,Santa Ana California,0,515
374,Mega Smash Mondays 90,2017-03-20,2017-03-20,Santa Ana California,0,475
374,Mega Smash Mondays 91,2017-03-27,2017-03-27,Santa Ana California,0,580
374,The Break Weekly #414,2017-05-30,2017-05-30,Dunellen New Jersey,0,410
374,The Break Weekly #415,2017-06-06,2017-06-06,Dunellen New Jersey,0,420
328,StriveWire's September Championship Series,2017-09-30,2017-10-01,Online,0,5197.61
495,CEOtaku 2017 (GGXrd Rev 2),2017-09-23,2017-09-24,Orlando Florida USA,0,3490
456,CEOtaku 2017 (BlazBlue:CF),2017-09-23,2017-09-24,Orlando Florida USA,0,2750
511,CEOtaku 2017 (UNIEL),2017-09-23,2017-09-24,Orlando Florida USA,0,2040
470,CEOtaku 2017 (MvCI),2017-09-23,2017-09-24,Orlando Florida USA,0,1230
458,CEOtaku 2017 (MB:AACC),2017-09-23,2017-09-24,Orlando Florida USA,0,520
462,CEOtaku 2017 (AH3: Love Max),2017-09-23,2017-09-24,Orlando Florida USA,0,200
334,CEOtaku 2017 (GGXX:ACPR),2017-09-23,2017-09-24,Orlando Florida USA,0,340
459,CEOtaku 2017 (Skullgirls 2nd Encore),2017-09-23,2017-09-24,Orlando Florida USA,0,680
512,CEOtaku 2017 (CC:NSoC),2017-09-23,2017-09-24,Orlando Florida USA,0,140
440,CEOtaku 2017 (DB:FCI),2017-09-23,2017-09-24,Orlando Florida USA,0,270
441,CEOtaku 2017 (KoFXIV),2017-09-23,2017-09-24,Orlando Florida USA,0,380
389,CEOtaku 2017 (P4AU),2017-09-23,2017-09-24,Orlando Florida USA,0,300
461,CEOtaku 2017 (Koihime Enbu),2017-09-23,2017-09-24,Orlando Florida USA,0,190
513,CEOtaku 2017 (Gundam Versus 2v2),2017-09-23,2017-09-24,Orlando Florida USA,1,280
514,CEOtaku 2017 (Puyo Puyo Tetris),2017-09-23,2017-09-24,Orlando Florida USA,0,240
460,CEOtaku 2017 (Catherine),2017-09-23,2017-09-24,Orlando Florida USA,0,230
335,Essentials.TF Season 0 Monthly Cup #1,2017-09-30,2017-10-01,Online,1,590.2
231,Brasil Game Cup 2016 (DotA2),2016-09-02,2016-09-05,S? Paulo Brazil,1,18420
151,GSL 2017 Super Tournament 2,2017-09-28,2017-10-01,Seoul South Korea,0,26160
352,CrossFire Elite League 2017 - Season 2,2017-09-30,2017-10-01,S? Paulo Brazil,1,15799.59
245,Mountain Dew Arena 2017,2017-09-29,2017-10-01,Delhi India,1,10721.9
452,MLG GameBattles 2000 Series North America,2017-09-17,2017-09-17,Online,1,500
409,Rocet Circuit: Week 2,2016-10-01,2016-10-01,Online,1,35
204,Red Bull Smash Gods And Gatekeepers (Crew Battles),2017-09-03,2017-09-03,Los Angeles California,1,10000
204,Red Bull Smash Gods And Gatekeepers (Forsaken Bracket),2017-09-02,2017-09-02,Los Angeles California,0,1000
245,Go4CS:GO EU #271,2017-10-01,2017-10-01,Online,1,117.55
245,Connection Lan 2017,2017-09-29,2017-09-30,Sein?oki Finland,1,7053.01
245,ROG COOL League Season 2 - CS:GO Playoffs,2017-09-23,2017-09-30,Prague Czech Republic,1,3846.17
151,TaKe's Penthouse Party 3,2017-09-29,2017-10-01,Krefeld Germany,0,4350
245,PC-COOLERS LEAGUE CS:GO Season #2,2017-09-30,2017-10-01,Bucharest Romania,1,5000
499,NetMasters #6,2017-08-13,2017-08-13,Online,0,7.83
499,NetMasters #7,2017-08-20,2017-08-20,Online,0,7.94
499,NetMasters #8,2017-09-03,2017-09-03,Online,0,7.95
502,IgroMir 2017 (HotG),2017-09-29,2017-10-01,Moscow Russia,0,5000
245,2017 China Top,2017-09-29,2017-10-01,Kunshan China,1,97438.25
245,ESEA Rank S EU 9-24/9-30 2017,2017-09-24,2017-09-30,Online,0,5200
245,ESEA Rank S NA 9-24/9-30 2017,2017-09-24,2017-09-30,Online,0,5200
245,ESEA Rank S BR 9-24/9-30 2017,2017-09-24,2017-09-30,Online,0,575
245,ESEA Rank S AU 9-24/9-30 2017,2017-09-24,2017-09-30,Online,0,575
352,CFS National Finals,2017-10-01,2017-10-01,online,1,20000
352,CFCL Pro League Season 2 Month 3,2017-08-27,2017-09-30,online,1,6000
374,Mega Smash Mondays 87 (Singles),2017-02-27,2017-02-27,Santa Ana California,0,510
374,Mega Smash Mondays 87 (Doubles),2017-02-27,2017-02-27,Santa Ana California,1,60
374,Mega Smash Mondays 88,2017-03-06,2017-03-06,Santa Ana California,0,430
374,Mega Smash Mondays 89,2017-03-13,2017-03-13,Santa Ana California,0,420
204,Bad Moon Rising 2 (Singles),2017-07-01,2017-07-01,Winston-Salem North Carolina,0,4240
204,Bad Moon Rising 2 (Doubles),2017-07-01,2017-07-01,Winston-Salem North Carolina,1,1892
245,CyberPowerPC Extreme Gaming Series - Fall 2017,2017-09-30,2017-10-01,Online,1,15000
204,Heir 4 (Singles),2017-08-17,2017-08-20,Nottingham Nottinghamshire United Kingdom,0,6127.65
374,Smash4United3 (Doubles),2015-05-30,2015-05-30,Rotterdam The Netherlands,1,263.81
374,Smash4United3 (Singles),2015-05-30,2015-05-30,Rotterdam The Netherlands,0,291.3
487,GwentMania Japan Special #1,2017-10-01,2017-10-01,Online,0,118
245,World Cyber Arena 2017 - MENA (CS:GO),2017-09-27,2017-10-01,Online,1,37168.95
374,Geneva Gaming Convention 2017 (SSB Wii U Doubles),2017-09-23,2017-09-23,Le Grand-Saconnex Switzerland,1,515.8
374,Geneva Gaming Convention 2017 (SSB Wii U Singles),2017-09-23,2017-09-24,Le Grand-Saconnex Switzerland,0,2063.13
374,Calyptus Cup Essen RESET,2017-04-22,2017-04-22,Essen Germany,0,337.86
374,Calyptus Cup Essen FRAME,2017-05-27,2017-05-27,Essen Germany,0,559.03
374,Calyptus Cup Essen COMBO (Singles),2017-06-17,2017-06-17,Essen Germany,0,503.47
374,Calyptus Cup Essen COMBO (Doubles),2017-06-18,2017-06-18,Essen Germany,1,94
330,Low Tier City 5 (SSB Singles),2017-08-05,2017-08-06,Irving Texas,0,550
330,Low Tier City 5 (SSB Doubles),2017-08-05,2017-08-05,Irving Texas,1,320
331,Low Tier City 5 (PM Doubles),2017-08-05,2017-08-06,Irving Texas,1,1010
331,Low Tier City 5 (PM Singles),2017-08-05,2017-08-06,Irving Texas,0,3019
374,Low Tier City 5 (SSB Wii U Singles),2017-08-05,2017-08-06,Irving Texas,0,5340
374,Low Tier City 5 (SSB Wii U Doubles),2017-08-05,2017-08-05,Irving Texas,1,2420
204,Low Tier City 5 (SSBM Doubles),2017-08-05,2017-08-06,Irving Texas,1,1760
204,Low Tier City 5 (SSBM Singles),2017-08-05,2017-08-06,Irving Texas,0,4700
374,Calyptus Cup Essen: Runback,2017-09-30,2017-09-30,Essen Germany,0,502.17
374,Skyline Smash - Frankfurt am Main,2017-05-21,2017-05-21,Frankfurt Germany,0,291.33
374,Soda Smash - Darmstadt,2017-06-25,2017-06-25,Darmstadt Germany,0,268.6
374,Battle on the Strip,2016-11-12,2016-11-20,Las Vegas Nevada,0,5000
374,Team Flamewave Tournament: One Year Anniversary (Singles),2017-05-06,2017-05-07,Online,0,245
374,Team Flamewave Tournament: One Year Anniversary (Doubles),2017-05-06,2017-05-07,Online,1,55
245,SPRITE FEC Tournament 5,2017-09-15,2017-09-15,Online,1,139.8
245,SPRITE FEC Tournament 6,2017-09-24,2017-09-24,Online,1,140.25
245,AIM KING 19,2017-09-29,2017-09-29,Online,0,41.13
245,AIM KING 17,2017-08-22,2017-08-22,Online,0,41.3
245,FEC Games 1 (CS:GO),2017-07-15,2017-07-16,Online,1,327.22
231,FACEIT Pro League EU September 2017 (Dota 2),2017-09-01,2017-09-30,Online,0,20000
231,FACEIT Pro League NA September 2017 (Dota 2),2017-09-01,2017-09-30,Online,0,20000
245,FACEIT Pro League EU September 2017 (CS:GO),2017-09-01,2017-09-30,Online,0,20000
443,BL Summer SEAson Showdown,2017-08-27,2017-08-27,Online,1,490
