TournamentId	GameId	TournamentName	StartDate	EndDate	Location	Teamplay	TotalUSDPrize	Country
1240	159	DreamHack Winter 2008 (Quake III Arena vQ3)	2008-11-27	2008-11-29	Jönköping, Sweden	0	1846.81	Sweden
1241	159	DreamHack Winter 2008 (Quake III Arena CPM)	2008-11-27	2008-11-30	Jönköping, Sweden	0	1973.39	Sweden
1242	160	DreamHack Winter 2008 (QuakeWorld 2v2)	2008-11-27	2008-11-30	Jönköping, Sweden	1	2775.07	Sweden
1243	158	DreamHack Winter 2008 (WarCraft III)	2008-11-27	2008-11-30	Jönköping, Sweden	0	4070.11	Sweden
1244	163	DreamHack Winter 2008 (DotA)	2008-11-27	2008-11-30	Jönköping, Sweden	1	5303.47	Sweden
1245	162	DreamHack Winter 2008 (Counter-Strike)	2008-11-27	2008-11-30	Jönköping, Sweden	1	24667.30	Sweden
1246	152	DreamHack Summer 2008 (StarCraft: Brood War)	2008-06-14	2008-06-17	Jönköping, Sweden	0	3316.53	Sweden
1247	158	DreamHack Summer 2008 (WarCraft III)	2008-06-14	2008-06-17	Jönköping, Sweden	0	5472.28	Sweden
1248	163	DreamHack Summer 2008 (DotA)	2008-06-14	2008-06-17	Jönköping, Sweden	1	7130.54	Sweden
1249	162	DreamHack Summer 2008 (Counter-Strike)	2008-06-14	2008-06-17	Jönköping, Sweden	1	16831.41	Sweden
1250	158	DreamHack Winter 2007 (WarCraft III)	2007-11-29	2007-12-02	Jönköping, Sweden	0	5164.65	Sweden
1251	163	DreamHack Winter 2007 (DotA)	2007-11-29	2007-12-02	Jönköping, Sweden	1	8138.22	Sweden
1252	162	DreamHack Winter 2007 (Counter-Strike)	2007-11-29	2007-12-02	Jönköping, Sweden	1	31300.87	Sweden
1253	158	DreamHack Summer 2007 (WarCraft III)	2007-06-13	2007-06-16	Jönköping, Sweden	0	4689.77	Sweden
1254	158	WEG Masters (WarCraft III)	2006-04-21	2006-05-03	Hangzhou, China	0	42000.00	China
1255	158	WEG e-Stars 2007 (WarCraft III)	2007-08-10	2007-08-12	Seoul, South Korea	0	38000.00	South Korea
1256	158	WEG e-Stars 2008 (WarCraft III)	2008-07-24	2008-07-27	Seoul, South Korea	0	18000.00	South Korea
1257	158	WEG e-Stars 2009: Continental Cup (WarCraft III)	2009-07-24	2009-07-26	Seoul, South Korea	0	7222.53	South Korea
1258	158	WEG e-Stars 2009: King of the Game (WarCraft III)	2009-07-24	2009-07-26	Seoul, South Korea	0	9228.80	South Korea
1259	158	WEG e-Stars 2010: Continental Cup (WarCraft III)	2010-08-13	2010-08-15	Seoul, South Korea	0	34211.88	South Korea
1260	158	WEG e-Stars 2010: King of the Game (WarCraft III)	2010-08-13	2010-08-15	Seoul, South Korea	0	18584.22	South Korea
1261	158	IEM V - Shanghai (WarCraft III)	2010-07-29	2010-08-01	Shanghai, China	0	5000.00	China
1262	163	IEM V - Shanghai (DotA)	2010-07-29	2010-08-01	Shanghai, China	1	12000.00	China
1263	162	IEM V - Shanghai (Counter-Strike)	2010-07-29	2010-08-01	Shanghai, China	1	40000.00	China
1264	151	IEM V - Cologne (StarCraft II)	2010-08-18	2010-08-22	Cologne, Germany	0	15000.00	Germany
1265	157	IEM V - Cologne (Quake Live)	2010-08-18	2010-08-22	Cologne, Germany	0	9600.00	Germany
1266	151	IEM V - American Championships (StarCraft II)	2010-10-08	2010-10-10	New York City, New York, USA	0	10000.00	USA
1267	157	IEM V - American Championships (Quake Live)	2010-10-08	2010-10-10	New York City, New York, USA	0	8000.00	USA
1268	162	IEM V - American Championships (Counter-Strike)	2010-10-08	2010-10-10	New York City, New York, USA	1	26000.00	USA
1269	151	IEM V - European Championships (StarCraft II)	2011-01-20	2011-01-23	Kiev, Ukraine	0	18000.00	Ukraine
1270	157	IEM V - European Championships (Quake Live)	2011-01-20	2011-01-23	Kiev, Ukraine	0	11000.00	Ukraine
1271	162	IEM V - European Championships (Counter-Strike)	2011-01-20	2011-01-23	Kiev, Ukraine	1	50000.00	Ukraine
1272	151	IEM V - World Championships (StarCraft II)	2011-03-01	2011-03-05	Hanover, Germany	0	30000.00	Germany
1273	157	IEM V - World Championships (Quake Live)	2011-03-01	2011-03-05	Hanover, Germany	0	20000.00	Germany
1274	162	IEM V - World Championships (Counter-Strike)	2011-03-01	2011-03-05	Hanover, Germany	1	80000.00	Germany
1275	164	IEM V - World Championships (LoL)	2011-03-04	2011-03-04	Hanover, Germany	1	13500.00	Germany
1276	151	GSL Season 1 2012 (Code S)	2012-01-09	2012-03-03	Seoul, South Korea	0	118369.71	South Korea
1277	151	MLG Winter Arena 2012	2012-02-24	2012-02-26	New York City, New York, USA	0	26400.00	USA
1278	158	Assembly Winter 2008 (WarCraft III)	2008-03-22	2008-03-24	Tampere, Finland	0	1847.11	Finland
1279	162	Assembly Winter 2008 (Counter-Strike)	2008-03-22	2008-03-24	Tampere, Finland	1	11929.24	Finland
1280	158	Assembly Summer 2008 (WarCraft III)	2008-07-31	2008-08-03	Helsinki, Finland	0	1244.80	Finland
1281	162	Assembly Summer 2008 (Counter-Strike)	2008-07-31	2008-08-03	Helsinki, Finland	1	5757.20	Finland
1282	162	Assembly Winter 2009 (Counter-Strike)	2009-02-20	2009-02-22	Tampere, Finland	1	4043.80	Finland
1283	162	Assembly Winter 2010 (Counter-Strike)	2010-01-22	2010-01-24	Helsinki, Finland	1	3320.31	Finland
1284	151	IEM VI - World Championship (StarCraft II)	2012-03-06	2012-03-10	Hanover, Germany	0	83000.00	Germany
1285	157	QuakeCon 2011 (Quake Live Duel)	2011-08-04	2011-08-07	Dallas, Texas, USA	0	14000.00	USA
1286	157	QuakeCon 2011 (Quake Live 4v4 TDM)	2011-08-04	2011-08-07	Dallas, Texas, USA	1	28000.00	USA
1287	157	QuakeCon 2010 (Quake Live Duel)	2010-08-12	2010-08-15	Dallas, Texas, USA	0	25500.00	USA
1288	157	QuakeCon 2010 (Quake Live CTF)	2010-08-12	2010-08-15	Dallas, Texas, USA	1	25000.00	USA
1289	157	QuakeCon 2009 (Quake Live Duel)	2009-08-13	2009-08-16	Grapevine, Texas, USA	0	25500.00	USA
1290	157	QuakeCon 2009 (Quake Live 4v4 CTF)	2009-08-13	2009-08-16	Grapevine, Texas, USA	1	22000.00	USA
1291	157	QuakeCon 2008 (Quake Live Duel)	2008-07-31	2008-08-03	Dallas, Texas, USA	0	10000.00	USA
1292	157	QuakeCon 2008 (Quake Live 4v4 CTF)	2008-07-31	2008-08-03	Dallas, Texas, USA	1	15000.00	USA
1293	169	QuakeCon 2007 Quad Damage Tournament	2007-08-02	2007-08-05	Dallas, Texas, USA	0	50000.00	USA
1294	169	QuakeCon 2006 (Quake 4 Duel)	2006-08-03	2006-08-06	Dallas, Texas, USA	0	35000.00	USA
1295	169	QuakeCon 2006 (Quake 4 2v2 TDM)	2006-08-03	2006-08-06	Dallas, Texas, USA	1	25000.00	USA
1296	170	QuakeCon 2005 (Doom 3 Duel)	2005-08-11	2005-08-14	Grapevine, Texas, USA	0	50000.00	USA
1297	159	QuakeCon 2005 (Quake III Arena, Female-only)	2005-08-11	2005-08-14	Grapevine, Texas, USA	0	30000.00	USA
1298	161	QuakeCon 2005 (Quake II Duel)	2005-08-11	2005-08-14	Grapevine, Texas, USA	0	20000.00	USA
1299	170	QuakeCon 2004 (Doom 3 Duel)	2004-08-12	2004-08-15	Grapevine, Texas, USA	0	60000.00	USA
1300	159	QuakeCon 2004 (Quake III Arena Duel)	2004-08-12	2004-08-15	Grapevine, Texas, USA	0	50000.00	USA
1301	159	QuakeCon 2004 (Quake III Arena CTF)	2004-08-12	2004-08-15	Grapevine, Texas, USA	1	40000.00	USA
1302	159	QuakeCon 2003 (Quake III Arena Duel)	2003-08-15	2003-08-17	Dallas, Texas, USA	0	51000.00	USA
1303	159	QuakeCon 2003 (Quake III Arena CTF)	2003-08-15	2003-08-17	Dallas, Texas, USA	1	25000.00	USA
1304	159	QuakeCon 2002 (Quake III Arena Duel)	2002-08-15	2002-08-18	Dallas, Texas, USA	0	40000.00	USA
1305	151	Assembly Winter 2011 (StarCraft II)	2011-02-11	2011-02-13	Helsinki, Finland	0	6773.69	Finland
1306	151	Assembly Summer 2011 (StarCraft II)	2011-08-04	2011-08-05	Helsinki, Finland	0	21230.19	Finland
1307	151	Assembly Winter 2012 (StarCraft II)	2012-02-24	2012-02-25	Helsinki, Finland	0	20000.00	Finland
1308	151	Lone Star Clash	2012-03-17	2012-03-18	Austin, Texas, USA	0	10000.00	USA
1309	151	Sennheiser Cup Season 2 #1	2011-09-03	2011-09-03	Online (Europe)	0	71.00	Online
1310	151	Sennheiser Cup Season 2 #2	2011-09-10	2011-09-10	Online (Europe)	0	68.27	Online
1311	151	Sennheiser Cup Season 2 #3	2011-09-17	2011-09-17	Online (Europe)	0	68.97	Online
1312	151	Sennheiser Cup Season 2 #4	2011-09-24	2011-09-24	Online (Europe)	0	67.48	Online
1313	151	Sennheiser Cup Season 2 #5	2011-10-01	2011-10-01	Online (Europe)	0	66.91	Online
1314	151	Sennheiser Cup Season 2 #6	2011-10-08	2011-10-08	Online (Europe)	0	66.87	Online
1315	151	Sennheiser Cup Season 2 #7	2011-10-15	2011-10-15	Online (Europe)	0	69.38	Online
1316	151	Sennheiser Cup Season 2 #8	2011-10-22	2011-10-22	Online (Europe)	0	69.47	Online
1317	151	Sennheiser Cup Season 2 #9	2011-10-29	2011-10-29	Online (Europe)	0	70.73	Online
1318	151	Sennheiser Cup Season 2 #10	2011-11-05	2011-11-05	Online (Europe)	0	68.98	Online
1319	151	Sennheiser Cup Season 2 #11	2011-11-12	2011-11-12	Online (Europe)	0	68.72	Online
1320	151	Sennheiser Cup Season 2 #12	2011-11-19	2011-11-19	Online (Europe)	0	67.63	Online
1321	151	Sennheiser Cup Season 2 #13	2011-11-26	2011-11-26	Online (Europe)	0	66.19	Online
1322	151	Sennheiser Cup Season 2 #14	2011-12-10	2011-12-10	Online (Europe)	0	66.93	Online
1323	151	Sennheiser Cup Season 2 #15	2011-12-17	2011-12-17	Online (Europe)	0	65.24	Online
1324	151	Sennheiser Cup Season 2 #16	2012-01-07	2012-01-07	Online (Europe)	0	63.58	Online
1325	151	Sennheiser Cup Season 2 Playoffs	2012-01-14	2012-01-14	Online (Europe)	0	1267.90	Online
1326	159	QuakeCon 2001 (Quake III Arena Duel)	2001-08-09	2001-08-12	Mesquite, Texas, USA	0	45000.00	USA
1327	162	WCG 2011 (Counter-Strike)	2011-12-08	2011-12-11	Busan, South Korea	1	34000.00	South Korea
1328	164	WCG 2011 (LoL)	2011-12-08	2011-12-11	Busan, South Korea	1	34000.00	South Korea
1329	165	WCG 2011 (WoW)	2011-12-08	2011-12-11	Busan, South Korea	1	24000.00	South Korea
1330	215	WCG 2011 (FIFA 2011)	2011-12-08	2011-12-11	Busan, South Korea	0	14000.00	South Korea
1331	189	WCG 2011 (Tekken 6)	2011-12-08	2011-12-11	Busan, South Korea	0	14000.00	South Korea
1332	152	WCG 2010 (StarCraft: Brood War)	2010-09-30	2010-10-03	Los Angeles, California, USA	0	11000.00	USA
1333	162	WCG 2010 (Counter-Strike)	2010-09-30	2010-10-03	Los Angeles, California, USA	1	40000.00	USA
1334	216	WCG 2010 (FIFA 10)	2010-09-30	2010-10-03	Los Angeles, California, USA	0	11000.00	USA
1335	172	WCG 2010 (TM Nations Forever)	2010-09-30	2010-10-03	Los Angeles, California, USA	0	11000.00	USA
1336	189	WCG 2010 (Tekken 6)	2010-09-30	2010-10-03	Los Angeles, California, USA	0	11000.00	USA
1337	164	WCG 2010 (LoL)	2010-09-30	2010-10-03	Los Angeles, California, USA	1	10000.00	USA
1338	152	WCG 2009 (StarCraft: Brood War)	2009-11-11	2009-11-15	Chengdu, Sichuan, China	0	16000.00	China
1339	162	WCG 2009 (Counter-Strike)	2009-11-11	2009-11-15	Chengdu, Sichuan, China	1	63000.00	China
1340	217	WCG 2009 (FIFA 09)	2009-11-11	2009-11-15	Chengdu, Sichuan, China	0	16000.00	China
1341	172	WCG 2009 (TM Nations Forever)	2009-11-11	2009-11-15	Chengdu, Sichuan, China	0	12000.00	China
1342	191	WCG 2009 (Virtua Fighter 5)	2009-11-11	2009-11-15	Chengdu, Sichuan, China	0	12000.00	China
1343	152	WCG 2008 (StarCraft: Brood War)	2008-11-05	2008-11-09	Cologne, Germany	0	23000.00	Germany
1344	162	WCG 2008 (Counter-Strike)	2008-11-05	2008-11-09	Cologne, Germany	1	87500.00	Germany
1345	218	WCG 2008 (FIFA 08)	2008-11-05	2008-11-09	Cologne, Germany	0	23000.00	Germany
1346	277	WCG 2008 (NfS:PS)	2008-11-05	2008-11-09	Cologne, Germany	0	17500.00	Germany
1347	176	WCG 2008 (C&C3)	2008-11-05	2008-11-09	Cologne, Germany	0	17500.00	Germany
1348	177	WCG 2008 (AoEIII)	2008-11-05	2008-11-09	Cologne, Germany	0	17500.00	Germany
1349	181	WCG 2008 (PGR 4)	2008-11-05	2008-11-09	Cologne, Germany	0	17500.00	Germany
1350	155	WCG 2008 (Halo 3 4v4)	2008-11-05	2008-11-09	Cologne, Germany	1	70000.00	Germany
1351	191	WCG 2008 (Virtua Fighter 5)	2008-11-05	2008-11-09	Cologne, Germany	0	17500.00	Germany
1352	162	WCG 2007 (Counter-Strike)	2007-10-03	2007-10-07	Seattle, Washington, USA	1	95000.00	USA
1353	152	WCG 2007 (StarCraft: Brood War)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	26000.00	USA
1354	219	WCG 2007 (FIFA 07)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	26000.00	USA
1355	173	WCG 2007 (NfS:Carbon)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	20000.00	USA
1356	176	WCG 2007 (C&C3)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	20000.00	USA
1357	177	WCG 2007 (AoEIII)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	20000.00	USA
1358	214	WCG 2007 (Gears of War 4v4)	2007-10-03	2007-10-07	Seattle, Washington, USA	1	50000.00	USA
1359	192	WCG 2007 (DoA4)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	20000.00	USA
1360	180	WCG 2007 (PGR3)	2007-10-03	2007-10-07	Seattle, Washington, USA	0	20000.00	USA
1361	162	WCG 2006 (Counter-Strike)	2006-10-18	2006-10-22	Monza, Italy	1	105000.00	Italy
1362	220	WCG 2006 (FIFA 06)	2006-10-18	2006-10-22	Monza, Italy	0	27000.00	Italy
1363	174	WCG 2006 (NfS:MW)	2006-10-18	2006-10-22	Monza, Italy	0	27000.00	Italy
1364	152	WCG 2006 (SC:BW)	2006-10-18	2006-10-22	Monza, Italy	0	43000.00	Italy
1365	225	WCG 2006 (Warhammer 40,000)	2006-10-18	2006-10-22	Monza, Italy	0	43000.00	Italy
1366	192	WCG 2006 (DoA4)	2006-10-18	2006-10-22	Monza, Italy	0	27000.00	Italy
1367	180	WCG 2006 (PGR3)	2006-10-18	2006-10-22	Monza, Italy	0	27000.00	Italy
1368	226	WCG 2005 (CS:Source)	2005-11-16	2005-11-20	Suntec City, Singapore	1	85000.00	Singapore
1369	221	WCG 2005 (FIFA 2005)	2005-11-16	2005-11-20	Suntec City, Singapore	0	35000.00	Singapore
1370	175	WCG 2005 (NfS:U2)	2005-11-16	2005-11-20	Suntec City, Singapore	0	35000.00	Singapore
1371	152	WCG 2005 (StarCraft: Brood War)	2005-11-16	2005-11-20	Suntec City, Singapore	0	35000.00	Singapore
1372	225	WCG 2005 (Warhammer 40,000)	2005-11-16	2005-11-20	Suntec City, Singapore	0	35000.00	Singapore
1373	193	WCG 2005 (DoAU)	2005-11-16	2005-11-20	Suntec City, Singapore	0	30000.00	Singapore
1374	154	WCG 2005 (Halo 2)	2005-11-16	2005-11-20	Suntec City, Singapore	1	35000.00	Singapore
1375	171	WCG 2004 (CS:Condition Zero)	2004-10-06	2004-10-10	San Francisco, California, USA	1	85000.00	USA
1376	222	WCG 2004 (FIFA 2004)	2004-10-06	2004-10-10	San Francisco, California, USA	0	40000.00	USA
1377	152	WCG 2004 (StarCraft: Brood War)	2004-10-06	2004-10-10	San Francisco, California, USA	0	40000.00	USA
1378	227	WCG 2004 (NfS:Underground)	2004-10-06	2004-10-10	San Francisco, California, USA	0	35000.00	USA
1379	184	WCG 2004 (UT2004)	2004-10-06	2004-10-10	San Francisco, California, USA	0	40000.00	USA
1380	153	WCG 2004 (Halo: Combat Evolved)	2004-10-06	2004-10-10	San Francisco, California, USA	0	35000.00	USA
1381	228	WCG 2004 (PGR2)	2004-10-06	2004-10-10	San Francisco, California, USA	0	35000.00	USA
1382	178	WCG 2003 (Age of Mythology)	2003-10-12	2003-10-18	Seoul, South Korea	0	35000.00	South Korea
1383	223	WCG 2003 (FIFA 2003)	2003-10-12	2003-10-18	Seoul, South Korea	0	35000.00	South Korea
1384	162	WCG 2003 (Counter-Strike)	2003-10-12	2003-10-18	Seoul, South Korea	1	70000.00	South Korea
1385	152	WCG 2003 (StarCraft: Brood War)	2003-10-12	2003-10-18	Seoul, South Korea	0	35000.00	South Korea
1386	183	WCG 2003 (UT2003)	2003-10-12	2003-10-18	Seoul, South Korea	0	35000.00	South Korea
1387	179	WCG 2002 (Age of Empires II)	2002-10-28	2002-11-03	Daejeon, South Korea	0	43000.00	South Korea
1388	162	WCG 2002 (Counter-Strike)	2002-10-28	2002-11-03	Daejeon, South Korea	1	85000.00	South Korea
1389	224	WCG 2002 (2002 FIFA World Cup)	2002-10-28	2002-11-03	Daejeon, South Korea	0	43000.00	South Korea
1390	152	WCG 2002 (StarCraft: Brood War)	2002-10-28	2002-11-03	Daejeon, South Korea	0	43000.00	South Korea
1391	182	WCG 2002 (Unreal Tournament)	2002-10-28	2002-11-03	Daejeon, South Korea	0	43000.00	South Korea
1392	159	WCG 2002 (Quake III Arena)	2002-10-28	2002-11-03	Daejeon, South Korea	0	43000.00	South Korea
1393	179	WCG 2001 (Age of Empire II)	2001-12-05	2001-12-09	Daejeon, South Korea	0	35000.00	South Korea
1394	162	WCG 2001 (Counter-Strike)	2001-12-05	2001-12-09	Seoul, South Korea	1	70000.00	South Korea
1395	229	WCG 2001 (FIFA 2001)	2001-12-05	2001-12-09	Seoul, South Korea	0	35000.00	South Korea
1396	152	WCG 2001 (StarCraft: Brood War)	2001-12-05	2001-12-09	Seoul, South Korea	0	35000.00	South Korea
1397	182	WCG 2001 (Unreal Tournament)	2001-12-05	2001-12-09	Seoul, South Korea	0	35000.00	South Korea
1398	159	WCG 2001 (Quake III Arena)	2001-12-05	2001-12-09	Seoul, South Korea	0	35000.00	South Korea
1399	208	Evo 2011 (SSFIV:AE)	2011-07-29	2011-07-31	Las Vegas, Nevada	0	14560.00	USA
1400	196	Evo 2011 (MvC3)	2011-07-29	2011-07-31	Las Vegas, Nevada	0	10720.00	USA
1401	211	Evo 2011 (MK9)	2011-07-29	2011-07-31	Las Vegas, Nevada	0	5120.00	USA
1402	212	Evo 2011 (BlazBlue)	2011-07-29	2011-07-31	Las Vegas, Nevada	0	2080.00	USA
1403	189	Evo 2011 (Tekken 6)	2011-07-29	2011-07-31	Las Vegas, Nevada	0	7240.00	USA
1404	189	Evo 2010 (Tekken 6)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1405	230	Evo 2010 (SSFIV)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1406	209	Evo 2010 (Melty Blood:AA)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1407	210	Evo 2010 (TvC:All-Stars)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1408	207	Evo 2010 (SSFII Turbo HD)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1409	194	Evo 2010 (MvC2)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1410	230	Evo 2010 (SSFIV Female)	2010-07-09	2010-07-11	Las Vegas, Nevada	0	0.00	USA
1411	206	Evo 2009 (SFIV)	2009-07-17	2009-07-19	Las Vegas, Nevada	0	0.00	USA
1412	207	Evo 2009 (SSFII Turbo HD)	2009-07-17	2009-07-19	Las Vegas, Nevada	0	0.00	USA
1413	194	Evo 2009 (MvC2)	2009-07-17	2009-07-19	Las Vegas, Nevada	0	0.00	USA
1414	203	Evo 2009 (GGXX AC Plus)	2009-07-17	2009-07-19	Las Vegas, Nevada	0	0.00	USA
1415	167	Evo 2009 (SFIII: 3rd Strike 2v2)	2009-07-17	2009-07-19	Las Vegas, Nevada, USA	1	0.00	USA
1416	198	Evo 2009 (Soul Calibur IV)	2009-07-17	2009-07-19	Las Vegas, Nevada, USA	0	0.00	USA
1417	162	ESWC 2011 (Counter-Strike)	2011-10-21	2011-10-25	Paris, France	1	33000.00	France
1418	162	ESWC 2011 (Counter-Strike Female)	2011-10-21	2011-10-25	Paris, France	1	25000.00	France
1419	226	ESWC 2011 (Counter-Strike: Source)	2011-10-21	2011-10-25	Paris, France	1	22000.00	France
1420	172	ESWC 2011 (TM Nations Forever)	2011-10-21	2011-10-25	Paris, France	0	15000.00	France
1421	215	ESWC 2011 (FIFA 11)	2011-10-21	2011-10-25	Paris, France	0	17000.00	France
1422	231	ESWC 2011 (Dota 2)	2011-10-21	2011-10-25	Paris, France	1	22000.00	France
1423	162	ESWC 2010 (Counter-Strike)	2010-06-30	2010-07-04	Paris, France	1	73500.00	France
1424	157	ESWC 2010 (Quake Live)	2010-06-30	2010-07-04	Paris, France	0	14000.00	France
1425	162	ESWC 2010 (Counter-Strike Female)	2010-06-30	2010-07-04	Paris, France	1	24500.00	France
1426	172	ESWC 2010 (TM Nations Forever)	2010-06-30	2010-07-04	Paris, France	0	14000.00	France
1427	163	ESWC 2010 (DotA)	2010-06-30	2010-07-04	Paris, France	1	24500.00	France
1428	216	ESWC 2010 (FIFA 2010)	2010-06-30	2010-07-04	Paris, France	0	14000.00	France
1429	232	ESWC 2010 (NfS:Shift)	2010-06-30	2010-07-04	Paris, France	0	10500.00	France
1430	230	ESWC 2010 (SSF IV)	2010-06-30	2010-07-04	Paris, France	0	14000.00	France
1431	162	ESWC 2009 Masters of Cheonan (Counter-Strike)	2009-05-02	2009-05-06	Cheonan, South Korea	1	30000.00	South Korea
1432	162	ESWC 2008 (Counter-Strike)	2008-08-25	2008-08-27	San José, California, USA	1	79000.00	USA
1433	159	ESWC 2008 (Quake III Arena)	2008-08-25	2008-08-27	San José, California, USA	0	23000.00	USA
1434	162	ESWC 2008 (Counter-Strike Female)	2008-08-25	2008-08-27	San José, California, USA	1	26000.00	USA
1435	233	ESWC 2008 (TrackMania Nations)	2008-08-25	2008-08-27	San José, California, USA	0	23000.00	USA
1437	163	ESWC 2008 (DotA)	2008-08-25	2008-08-27	San José, California, USA	1	26000.00	USA
1438	162	ESWC 2007 (Counter-Strike)	2007-07-05	2007-07-08	Paris, France	1	76000.00	France
1439	169	ESWC 2007 (Quake 4)	2007-07-05	2007-07-08	Paris, France	0	19000.00	France
1440	162	ESWC 2007 (Counter-Strike Female)	2007-07-05	2007-07-08	Paris, France	1	28500.00	France
1441	237	ESWC 2007 (PES6)	2007-07-05	2007-07-08	Paris, France	0	19000.00	France
1442	233	ESWC 2007 (TM Nations)	2007-07-05	2007-07-08	Paris, France	0	19000.00	France
1443	162	ESWC 2006 (Counter-Strike)	2006-06-28	2006-07-02	Paris, France	1	160000.00	France
1444	169	ESWC 2006 (Quake 4)	2006-06-28	2006-07-02	Paris, France	0	40000.00	France
1445	162	ESWC 2006 (Counter-Strike Female)	2006-06-28	2006-07-02	Paris, France	1	40000.00	France
1446	236	ESWC 2006 (PES5)	2006-06-28	2006-07-02	Paris, France	0	32000.00	France
1447	238	ESWC 2006 (Gran Turismo 4)	2006-06-28	2006-07-02	Paris, France	0	32000.00	France
1448	233	ESWC 2006 (TM Nations)	2006-06-28	2006-07-02	Paris, France	0	32000.00	France
1449	162	ESWC 2005 (Counter-Strike)	2005-07-06	2005-07-10	Paris, France	1	120000.00	France
1450	162	ESWC 2005 (Counter-Strike Female)	2005-07-06	2005-07-10	Paris, France	1	21000.00	France
1451	184	ESWC 2005 (UT2004)	2005-07-06	2005-07-10	Paris, France	0	12000.00	France
1452	159	ESWC 2005 (Quake III Arena)	2005-07-06	2005-07-10	Paris, France	0	12000.00	France
1453	235	ESWC 2005 (PES4)	2005-07-06	2005-07-10	Paris, France	0	40000.00	France
1454	238	ESWC 2005 (Gran Turismo 4)	2005-07-06	2005-07-10	Paris, France	0	12000.00	France
1455	162	ESWC 2004 (Counter-Strike)	2004-07-07	2004-07-11	Poitiers, France	1	100000.00	France
1456	184	ESWC 2004 (UT2004)	2004-07-07	2004-07-11	Poitiers, France	0	10000.00	France
1457	159	ESWC 2004 (Quake III Arena Masters)	2004-07-07	2004-07-11	Poitiers, France	1	20000.00	France
1458	162	ESWC 2004 (Counter-Strike Female)	2004-07-07	2004-07-11	Poitiers, France	1	18000.00	France
1459	234	ESWC 2004 (PES3)	2004-07-07	2004-07-11	Poitiers, France	0	25000.00	France
1460	239	ESWC 2004 (Painkiller)	2004-07-07	2004-07-11	Poitiers, France	0	10000.00	France
